ID,monthCode,month,year,quantitySales,product_ID
66ef2b26-c1de-49b2-8d5a-b6038131e96e,09,September,2022,116,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
9091a156-a267-4357-b1ff-f36ea29007c5,01,January,2024,45,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
2346eb8f-95fc-4a7c-a06a-ed376606509c,11,November,2024,479,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
a09809e6-0d5f-416d-9f29-a40ad013ccea,12,December,2022,25,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
e615d428-e204-43c8-b96d-9db9f12e85ac,11,November,2023,160,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
e2279eca-0ed5-448a-94e5-5aeffd55c7f3,10,October,2024,157,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
73bccbd3-bcc4-4129-98e2-c55027684717,02,February,2024,360,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
83d7f9ca-6253-4894-a246-cd8a2d6a90fb,07,July,2023,234,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
1bdf4e32-090c-44f0-a82c-2cda4d52d98d,07,July,2023,299,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
42f31a81-3ae1-4417-a399-bc7c60c1c51c,10,October,2022,391,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
33beafec-52c8-4e9e-a483-a770692c210c,02,February,2022,211,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
36677f35-d24d-4ed0-9f88-1b86fc9d25a8,06,June,2023,438,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
87b5bfb6-2d0e-43bc-8ea6-9ec90769c096,12,December,2023,74,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
bbbf57c8-c0de-4d52-8c54-bc73b60ebb7b,03,March,2023,21,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
044640fa-ffa2-4c94-98de-1d95ab55aaf0,07,July,2024,230,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
e8ca83d1-4ecf-4216-9eea-fe23e4971e60,07,July,2022,418,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
874167d1-cf02-4b76-9c2c-2e339503162a,01,January,2022,380,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
a383f3f2-694b-4d38-ae3e-f3e57fa111c7,08,August,2023,214,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
7112ac33-451f-424b-966c-ebdb1eef18ca,11,November,2024,467,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
151d7a1d-0cc7-4d72-84c6-42e7c4980437,09,September,2024,10,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
9241b0c8-3d12-4968-8171-2fb79e70b165,06,June,2023,391,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
f4df0685-aaa8-4293-9038-789e38320c54,09,September,2024,327,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
3715e7a4-ddf1-4439-8a47-505d3f2f0326,01,January,2022,72,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
e4dc7065-78e2-48d3-b173-c4487309bb31,06,June,2024,241,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
1069ce39-3c9a-4394-8062-1abe9503de4c,10,October,2024,84,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
45ba7b18-04ea-48c9-98b1-e80660e30007,08,August,2024,37,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
6f53842c-069e-4c59-8c6f-ef2f41a1f5a7,12,December,2024,266,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
3bf6d89b-d4b8-44f5-8441-4e7495725f80,01,January,2023,187,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
2b0b4dad-217a-46b8-af74-9564a5e73009,03,March,2022,149,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
ea8a195e-fac7-40c7-8e1b-2e8bf2dcabb3,06,June,2024,489,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
3186c51b-6b4d-4769-a5f2-7968fda43379,05,May,2023,30,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
f575c8de-cc21-4f49-a1af-fad3b59e5156,03,March,2022,121,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
27798922-d71d-4ea8-b898-c66b07d8cda8,02,February,2024,132,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
6e006843-9d6e-4357-96f1-666b025ea891,06,June,2024,486,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
565d8419-98c7-4610-acd2-830217c8e44f,11,November,2022,410,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
71140fa3-48c4-46dc-8e0c-9391235a6f0c,02,February,2022,351,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
7026d577-79c3-4a8b-99a2-7c7408ac8a49,04,April,2022,140,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
50ca84c7-72b1-45fb-a779-89e7c7235984,09,September,2023,380,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
6c3f72f2-363a-4649-abec-28092a4f3f32,01,January,2022,370,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
8a31d9bf-da2f-47b6-9e52-9c3acbdb490d,02,February,2024,132,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
ceca3064-8755-448e-a103-6585d050c67b,01,January,2022,102,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
b28ec68a-480b-4738-8d62-6ac2fa275f49,10,October,2024,333,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
797b548f-c67f-4563-9fb1-09f76b0fc91c,09,September,2023,311,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
5eb02e9f-e7ae-4a36-a4f5-37c5863ce483,10,October,2022,464,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
d33e9778-22b7-4ebc-837e-38f9cb6e5554,12,December,2022,88,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
51f70df8-c290-47e9-9abf-f181928e5114,06,June,2022,363,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
18959fd0-74f7-4e11-ac63-23b9d040983e,04,April,2023,118,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
38d61edc-4dae-4989-b2b1-6dff4e23e373,12,December,2022,320,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
968ce75d-c690-44e7-9fa8-e98271e4d0f3,05,May,2023,90,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
2530491f-bed0-494f-8f24-eb0b1342c5cc,11,November,2023,448,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
36cb06fd-68af-4e23-bebe-9ff7e26373ab,12,December,2023,44,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
08869747-8e1d-4040-be35-bbb17280fb69,04,April,2023,286,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
5effd18e-5c11-4504-8a55-591022c56ecb,08,August,2022,44,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
074a558c-89d4-44fa-bfbc-5e58a0b3657c,05,May,2024,163,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
0b543671-1386-492e-81f0-a3813e0a980c,11,November,2023,151,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
1156ecb7-0c09-4070-97ce-8e2fb8714c8b,09,September,2022,196,1f01b152-ff5b-478e-a4bd-8c4137acdcc4
35e2fd06-b2d6-4f56-b1f6-eec1257b865d,04,April,2024,309,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
24809d7d-dcfb-4053-9f85-33ada02b6087,09,September,2022,115,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
29dd7dbc-74da-4458-a79f-5b855a88dce7,02,February,2022,499,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
2dec6891-c6e3-46ad-96f3-48f240d00b9a,10,October,2022,470,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
e1d2270b-f258-495a-a422-0f96f6fb026a,03,March,2024,331,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
b460aa46-de24-42df-a66c-04cde9402e7a,10,October,2023,404,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
0e84ae15-0325-4068-8321-902abf550cdb,07,July,2023,72,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
3effdd5d-5d33-4a0d-ae17-f7472d1f0f12,10,October,2022,421,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
821c8010-f342-4d7e-8c7c-adde3125c965,04,April,2022,413,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
a908a30f-593e-464a-8a17-648fcdc92746,09,September,2023,457,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
bd733477-e57f-4861-a394-3e27a522aed0,08,August,2024,50,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
8bb53195-14cf-46e3-92ff-788138ceaa33,08,August,2024,481,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
043490c3-f60b-4641-bf21-514b3a08c138,01,January,2022,401,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
b8825b68-142f-4d49-b747-3e3b45b549a1,09,September,2022,249,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
80787d69-871d-49cf-8421-f425c733c060,07,July,2023,62,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
72608a67-a727-46f6-a907-f3f49294ee22,08,August,2022,430,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
867c73fd-2b6d-4178-b821-da3e2dc42c40,10,October,2022,463,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
0de4c1ef-14e3-4bba-acc2-7a5359d9b71f,11,November,2023,337,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
1773f56a-358b-4f39-81e0-6acfdfe8a23b,09,September,2024,82,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
57250b7d-b4ec-460d-8582-d3ded89adba9,07,July,2022,32,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
fb160a03-efcb-48f8-beed-5bc8e48049f3,06,June,2024,151,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
d51428a3-dbda-4ed0-9ee1-66d554e32858,09,September,2022,416,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
57d09190-b0ba-404d-8eee-00c341cbdc2f,09,September,2022,202,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
b0637686-fdda-4510-a516-8b669ad3922b,12,December,2022,271,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
b1aa79cc-4b17-40cf-a167-71d6416ed4cb,12,December,2024,153,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
4531c118-2d9b-4d72-8154-de4fcca16328,12,December,2024,80,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
5cf0f5a4-06d1-4f46-9902-60bef777ef76,02,February,2022,352,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
3428274e-d228-4108-9a8f-ef63211fac85,05,May,2024,36,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
29ac7153-11ff-4a88-be63-a729fd418b80,06,June,2023,251,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
b25707a4-cbb8-4100-a760-a88ac4165d29,12,December,2024,183,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
12a69e57-4b4f-47ad-9e23-9455b989f2ce,09,September,2022,265,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
12aee000-94f5-4a41-a5ed-7dbaddc9e72a,03,March,2022,467,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
32ffd0b1-276a-4372-982e-dbe7dd30f830,09,September,2024,403,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
8711a5ac-5792-4a49-8c64-0a4d1df02bc8,03,March,2022,125,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
5ce84fbd-1e43-4257-b9e6-aab528371c1b,04,April,2024,125,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
bb534a6f-bec8-4613-b70f-e0f2eae61dc7,03,March,2022,310,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
9470f62c-e398-4cbb-a036-912f75e5da13,01,January,2022,94,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
646f14f0-aadf-4618-9a06-1dafabe70a43,09,September,2024,361,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
c2fa3f8d-5c58-44ec-9bcf-7e49d3b9a783,07,July,2024,364,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
81d64285-0981-49b1-b0b6-df70b9a180df,02,February,2022,383,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
075fa5c9-b800-491f-8008-490e31ffd2c4,04,April,2023,163,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
bcd73ea9-b88f-4134-841c-8d45e6cf8167,11,November,2024,292,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
c1e927d3-66a0-4702-8eec-a6aba4b9db36,12,December,2022,83,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
69ab8b22-0629-4a60-bace-fb25d37fabbd,03,March,2024,15,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
4e6bd7c3-b324-43a4-80f8-16f3a8c73ea5,12,December,2024,115,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
742d97f4-a6ec-4e56-aba2-763592a30863,04,April,2022,475,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
cf1d060d-ff4b-43c1-b108-d07c59620485,08,August,2024,416,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
6497d1c3-a1c2-46b3-970e-affdf8a59116,07,July,2022,292,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
8170084e-1a62-423b-ba38-6ef300fde8a6,10,October,2024,223,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
3034d9bf-5cd9-467b-b622-173021c5a0f6,10,October,2024,314,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
f7115319-5808-4ef6-9677-9ab82988cb86,03,March,2024,288,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
c6c149f1-6e41-45a4-a055-d8ff255dc9b2,02,February,2023,214,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
737b8c15-6330-4cb4-b350-c4dc542e0d76,07,July,2024,46,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
2db29b41-5be5-4d81-8099-1b0c71ab16f1,05,May,2023,57,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
bc293d70-1dc6-49a7-825e-20b1f152a67d,02,February,2022,78,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
23fbf256-6bca-488e-bb79-d48cd6604282,07,July,2023,168,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
3c4f4f3c-78dc-4058-a04d-502635765c8c,11,November,2022,418,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
84cd6ccf-a9e3-43c1-abeb-e3d88dbc0f89,04,April,2023,217,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
4654b544-d4ec-40ba-a168-847cd02eb9d3,10,October,2023,193,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
b7042b6b-5d88-4459-a23a-8bd40396afd6,04,April,2023,286,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
ce76115f-0e26-4e3f-bb76-a414c293fa9d,08,August,2023,470,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
9f0dbc7f-b5ca-4881-bb83-5c313b3bef13,05,May,2022,60,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
3dc0fade-988c-4f9d-aabb-09ac0ae2425b,12,December,2023,54,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
ded49772-e562-457d-b584-eb3873499818,08,August,2022,420,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
61d5797f-2ae9-47a3-b4b9-1b53a2cb9897,11,November,2024,376,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
aa41edbf-3791-4ba6-8d8f-6568bf04fff7,02,February,2024,251,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
ec91595e-ad85-4224-b2de-f414bddf8d91,06,June,2022,268,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
450c3c6d-f5a8-4fea-9ed3-383e7616d4fc,11,November,2024,319,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
820b860d-8279-4b13-a894-fb84efb56223,12,December,2022,31,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
b42ae756-0c25-47e3-887b-30e59c4d905e,10,October,2023,46,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
6574d730-5f3e-4018-95fc-8c5488967b65,10,October,2024,205,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
6866d170-5e91-4fa2-8468-48a2ebbceac6,01,January,2022,232,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
0e1f19fd-a7e1-48fb-9acc-bc2f0903f8ac,03,March,2022,402,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
b28fb4bf-5137-4951-ad83-7023a334aa26,09,September,2023,105,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
6fe96bb1-fcbe-4ce0-9a4d-e7cd3f79b007,04,April,2024,104,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
c94b05ed-4345-468b-8152-433f3b5d9f4f,02,February,2022,480,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
7655b1f4-8c64-4c88-883f-bb69b3e4fac9,11,November,2022,300,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
3593e017-291f-4222-860c-7ee0323ab22e,02,February,2022,240,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
9e18bf83-58c7-4a3c-8b46-6d3ec77b2aaf,03,March,2024,412,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
f4d69276-82c7-4246-9dd0-b56265163b41,04,April,2024,407,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
f266b5e5-09ed-4880-8d96-76e8aef86ddb,12,December,2023,161,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
e919af3d-c329-4719-8398-7884e818c23b,05,May,2023,239,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
0d8e89be-fee1-488d-8c47-99020835c00d,08,August,2022,81,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
e912706e-0da5-40d2-8381-dbb8f3ec5799,08,August,2024,54,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
c2fea7ca-3df0-499d-91be-34a8907a119b,08,August,2022,52,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
ec7bcaa4-caf3-4517-8867-818b0411238c,09,September,2022,321,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
cfdec27d-a512-4c62-9428-5527c4b3f13f,06,June,2023,97,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
9ed9db2c-59e3-405f-95c4-fc78bd4396cf,11,November,2023,324,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
323cbdaa-54cd-42fd-b4bb-32595a7ded91,08,August,2024,13,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
b56bd6e6-24c8-4d39-96eb-a52f56b07813,11,November,2022,229,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
740ca070-9e84-4a81-a9cf-c9a69c66d6db,02,February,2023,162,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
e99e37e4-08d8-4d3f-8b07-a73ef69ad6e9,08,August,2023,422,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
e95754eb-3780-4d39-93d1-53a80a2858df,12,December,2022,388,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
f89ab9f6-b547-4c68-a6c7-c3302ac5592a,09,September,2024,173,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
12364147-4966-4a05-93b7-80dc0912e16b,07,July,2024,6,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
10e380e7-2164-4af5-b04b-3b33c7e93488,03,March,2024,277,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
a7acf98f-d5ca-45d8-9e55-bf6ed64389f3,04,April,2024,172,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
8cb0f061-a51d-48d0-a96f-edd0703aafa8,06,June,2024,275,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
f1512c68-1319-4358-84c9-34cfc920dab6,08,August,2023,166,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
7e008afe-979f-43dc-970f-978249e9dec0,05,May,2022,39,c4e6fb76-22b3-4545-b5e7-4fa6ad0ccb21
4a0551ea-d02f-44df-8b58-8ca5f151d581,09,September,2022,49,03f2abba-f870-49f7-97fe-255103e67d5b
99678740-4944-4244-b638-06d5dfea5f88,04,April,2022,105,03f2abba-f870-49f7-97fe-255103e67d5b
252f30ca-3d21-402d-b7cc-68f1fda4f3ef,04,April,2022,459,03f2abba-f870-49f7-97fe-255103e67d5b
64608930-a7ed-48d2-a3f6-5e304d3754a0,03,March,2024,230,03f2abba-f870-49f7-97fe-255103e67d5b
41a50c32-dec9-41ad-acf0-9afb7c16c68c,10,October,2022,224,03f2abba-f870-49f7-97fe-255103e67d5b
b80e948c-2a98-4ffb-b8ae-493d1b623383,11,November,2023,346,03f2abba-f870-49f7-97fe-255103e67d5b
94160bbc-5f40-4a49-9900-fcaf51e85c2a,09,September,2024,187,03f2abba-f870-49f7-97fe-255103e67d5b
014450a3-d1bb-4c8c-a8f6-0b7117eb7e2c,03,March,2023,48,03f2abba-f870-49f7-97fe-255103e67d5b
d4eef053-1036-4af9-902e-259fdec5fe02,09,September,2022,199,03f2abba-f870-49f7-97fe-255103e67d5b
2eef6409-7f21-435f-b565-332c117b97d1,06,June,2024,188,03f2abba-f870-49f7-97fe-255103e67d5b
3ec5036c-521a-4621-a689-bf7d383da493,12,December,2023,439,03f2abba-f870-49f7-97fe-255103e67d5b
cec21c48-c0a7-48d8-ba63-09282060acbd,01,January,2024,121,03f2abba-f870-49f7-97fe-255103e67d5b
d938b2b8-c678-404d-b3bd-8e5219cb27d6,08,August,2022,453,03f2abba-f870-49f7-97fe-255103e67d5b
d8933954-2500-4ee2-ba63-41bef804d29b,07,July,2022,389,03f2abba-f870-49f7-97fe-255103e67d5b
ddf5c11d-30b2-4b58-afb0-1763c55d5436,11,November,2022,75,03f2abba-f870-49f7-97fe-255103e67d5b
d78c5e61-2b0b-4cd6-9872-c0b9e3a7c679,01,January,2024,131,03f2abba-f870-49f7-97fe-255103e67d5b
42849eed-7b4d-4f20-bc87-1fd9284a1cfc,02,February,2022,55,03f2abba-f870-49f7-97fe-255103e67d5b
c2e293ab-ae17-4e7d-b5ba-91bbad19ea2f,03,March,2022,175,03f2abba-f870-49f7-97fe-255103e67d5b
5e690641-4118-4a21-a5c5-6d8240e8f57f,01,January,2023,99,03f2abba-f870-49f7-97fe-255103e67d5b
4dc42a48-d243-4004-9bbc-3e09bcea2d5d,03,March,2023,39,03f2abba-f870-49f7-97fe-255103e67d5b
0e8b5865-0c08-440c-98e8-816fc40926cc,01,January,2023,233,03f2abba-f870-49f7-97fe-255103e67d5b
08842119-2cc1-4031-a6e6-01a04f9b45d4,12,December,2024,380,03f2abba-f870-49f7-97fe-255103e67d5b
13dd3590-9048-43a8-9ce3-ea05c48c5927,07,July,2022,98,03f2abba-f870-49f7-97fe-255103e67d5b
a63305fe-a78e-42ee-8bef-62565ff5808a,10,October,2024,413,03f2abba-f870-49f7-97fe-255103e67d5b
b4ae133a-8651-4a75-a4f2-8f7ffbc4b47b,04,April,2022,340,03f2abba-f870-49f7-97fe-255103e67d5b
0ca76084-2cd6-4793-a635-bcac87cf5202,01,January,2024,180,03f2abba-f870-49f7-97fe-255103e67d5b
8010a0de-12ea-4fe0-81e2-f52369afe9e4,08,August,2022,78,03f2abba-f870-49f7-97fe-255103e67d5b
112ee31f-ef47-422a-962f-4580fb0733b7,06,June,2023,392,03f2abba-f870-49f7-97fe-255103e67d5b
08e9c613-2249-4755-ba98-c8fcdc86046f,09,September,2022,153,03f2abba-f870-49f7-97fe-255103e67d5b
4a510e35-02f1-4d30-b0ac-6d6ee15d0a62,06,June,2023,45,03f2abba-f870-49f7-97fe-255103e67d5b
5bc7ec64-e40f-42db-ba88-0bc6c31a4159,01,January,2022,116,03f2abba-f870-49f7-97fe-255103e67d5b
375dda72-0ea6-4638-ab04-549e77ae09a9,11,November,2022,250,03f2abba-f870-49f7-97fe-255103e67d5b
14f65f9e-ea79-46de-9e35-a4d8af76cc46,12,December,2023,57,03f2abba-f870-49f7-97fe-255103e67d5b
8a474a7e-c4af-40bf-8a90-693dd09e7907,08,August,2024,251,03f2abba-f870-49f7-97fe-255103e67d5b
c8b21f27-73b2-43bd-9215-99fd00a96192,10,October,2024,237,03f2abba-f870-49f7-97fe-255103e67d5b
b58b000c-b3eb-49d1-b8df-9e57a1da84f7,08,August,2024,411,03f2abba-f870-49f7-97fe-255103e67d5b
cbd9d898-bd51-47ea-8e80-fe72e462337d,05,May,2023,281,03f2abba-f870-49f7-97fe-255103e67d5b
c042a7b3-b23f-4978-a08e-8f5a6a309d0b,01,January,2022,341,03f2abba-f870-49f7-97fe-255103e67d5b
bda8a29f-97ec-4ad4-978a-49cbdc2ce1a7,01,January,2022,473,03f2abba-f870-49f7-97fe-255103e67d5b
ac83ace1-4780-4325-87b3-50cae3efa3a3,05,May,2023,19,03f2abba-f870-49f7-97fe-255103e67d5b
be52e804-a77f-406d-beee-4c3aab6c3fe4,07,July,2024,11,03f2abba-f870-49f7-97fe-255103e67d5b
a4909b40-b84d-406a-8361-594a8fc8764d,05,May,2024,463,03f2abba-f870-49f7-97fe-255103e67d5b
77582bc8-3b78-4689-9c99-d27c7591252d,04,April,2024,139,03f2abba-f870-49f7-97fe-255103e67d5b
2d098782-afb0-4380-bcb9-99dcea545247,03,March,2023,186,03f2abba-f870-49f7-97fe-255103e67d5b
8d98184a-37d3-4f52-899e-a8fb53094a86,07,July,2024,109,03f2abba-f870-49f7-97fe-255103e67d5b
b803ea8c-784c-40fe-a1ec-e922f9ac562d,12,December,2024,136,03f2abba-f870-49f7-97fe-255103e67d5b
52ccec48-d6f3-4cfc-8b29-c08c093fb61b,04,April,2022,129,03f2abba-f870-49f7-97fe-255103e67d5b
175d701d-4ffa-454a-8240-9e717a6f2f06,08,August,2023,74,03f2abba-f870-49f7-97fe-255103e67d5b
2fb63116-5bc8-40dd-b183-7b7a950d667c,04,April,2022,450,03f2abba-f870-49f7-97fe-255103e67d5b
bb112e0e-5e7b-4ac2-b98e-f5123610d560,01,January,2024,19,03f2abba-f870-49f7-97fe-255103e67d5b
b43086b0-db4a-4146-859a-873dd7bab4aa,06,June,2022,417,03f2abba-f870-49f7-97fe-255103e67d5b
b6d5d2f1-7e8c-4aa7-b5c5-81173a588df7,03,March,2024,29,03f2abba-f870-49f7-97fe-255103e67d5b
d936816b-2309-43f2-9b02-216d5a262495,09,September,2022,104,03f2abba-f870-49f7-97fe-255103e67d5b
0ada6303-2c07-4d66-a57f-0f7042942b69,05,May,2023,484,03f2abba-f870-49f7-97fe-255103e67d5b
85c47c2a-88b3-44eb-897d-92abf6c92124,12,December,2022,33,03f2abba-f870-49f7-97fe-255103e67d5b
6ad54d71-1653-4e3c-b2b5-f0eda10eb8e7,03,March,2024,421,03f2abba-f870-49f7-97fe-255103e67d5b
0555e765-b7f4-4a7d-a535-57ce64bb2538,02,February,2023,92,03f2abba-f870-49f7-97fe-255103e67d5b
